openings: 400 positions from tests/openings_gen.fen
gauntlet: agent@engine vs agent@checkpoints/syzygy | SPRT elo0=0.0 elo1=8.0 alpha=0.025 beta=0.025 max_games=1500 | 10000ms+100ms | 6 workers
   1 games  +0 =1 -0   -0 Elo +/- 0   3fold=1 (100%)   147s      mean=0.500 LLR=+0.00 (game LLR=+0.00) [CONTINUE]
 539 games  +128 =315 -96   +21 Elo +/- 19   3fold=295 (55%)   2845s      mean=0.530 LLR=+1.55 (game LLR=+1.44) [CONTINUE]
 540 games  +128 =316 -96   +21 Elo +/- 19   3fold=296 (55%)   2847s      mean=0.530 LLR=+1.55 (game LLR=+1.44) [CONTINUE]
 541 games  +128 =317 -96   +21 Elo +/- 19   3fold=297 (55%)   2848s      mean=0.530 LLR=+1.56 (game LLR=+1.45) [CONTINUE]
 542 games  +128 =318 -96   +21 Elo +/- 19   3fold=298 (55%)   2849s      mean=0.530 LLR=+1.56 (game LLR=+1.45) [CONTINUE]
 543 games  +128 =319 -96   +20 Elo +/- 19   3fold=299 (55%)   2859s      mean=0.529 LLR=+1.56 (game LLR=+1.45) [CONTINUE]
 544 games  +128 =320 -96   +20 Elo +/- 19   3fold=300 (55%)   2861s      mean=0.529 LLR=+1.56 (game LLR=+1.45) [CONTINUE]
 545 games  +128 =321 -96   +20 Elo +/- 19   3fold=301 (55%)   2873s      mean=0.529 LLR=+1.56 (game LLR=+1.45) [CONTINUE]
 546 games  +128 =321 -97   +20 Elo +/- 19   3fold=301 (55%)   2876s      mean=0.528 LLR=+1.56 (game LLR=+1.39) [CONTINUE]
 547 games  +129 =321 -97   +20 Elo +/- 19   3fold=301 (55%)   2876s      mean=0.529 LLR=+1.50 (game LLR=+1.44) [CONTINUE]
 548 games  +130 =321 -97   +21 Elo +/- 19   3fold=301 (55%)   2885s      mean=0.530 LLR=+1.60 (game LLR=+1.50) [CONTINUE]
 549 games  +130 =322 -97   +21 Elo +/- 19   3fold=302 (55%)   2889s      mean=0.530 LLR=+1.60 (game LLR=+1.50) [CONTINUE]
 550 games  +130 =322 -98   +20 Elo +/- 19   3fold=302 (55%)   2892s      mean=0.529 LLR=+1.60 (game LLR=+1.44) [CONTINUE]
 551 games  +131 =322 -98   +21 Elo +/- 19   3fold=302 (55%)   2897s      mean=0.530 LLR=+1.60 (game LLR=+1.49) [CONTINUE]
 552 games  +132 =322 -98   +21 Elo +/- 19   3fold=302 (55%)   2904s      mean=0.531 LLR=+1.60 (game LLR=+1.54) [CONTINUE]
 553 games  +132 =323 -98   +21 Elo +/- 19   3fold=303 (55%)   2908s      mean=0.531 LLR=+1.60 (game LLR=+1.54) [CONTINUE]
 554 games  +132 =324 -98   +21 Elo +/- 19   3fold=304 (55%)   2915s      mean=0.531 LLR=+1.60 (game LLR=+1.55) [CONTINUE]
 555 games  +132 =324 -99   +21 Elo +/- 19   3fold=304 (55%)   2917s      mean=0.530 LLR=+1.60 (game LLR=+1.48) [CONTINUE]
 556 games  +132 =325 -99   +21 Elo +/- 19   3fold=305 (55%)   2921s      mean=0.530 LLR=+1.61 (game LLR=+1.49) [CONTINUE]
 557 games  +133 =325 -99   +21 Elo +/- 19   3fold=305 (55%)   2922s      mean=0.531 LLR=+1.67 (game LLR=+1.54) [CONTINUE]
 558 games  +133 =326 -99   +21 Elo +/- 19   3fold=306 (55%)   2938s      mean=0.530 LLR=+1.67 (game LLR=+1.54) [CONTINUE]
 559 games  +133 =327 -99   +21 Elo +/- 19   3fold=307 (55%)   2943s      mean=0.530 LLR=+1.73 (game LLR=+1.54) [CONTINUE]
 560 games  +134 =327 -99   +22 Elo +/- 19   3fold=307 (55%)   2944s      mean=0.531 LLR=+1.74 (game LLR=+1.59) [CONTINUE]
 561 games  +134 =327 -100   +21 Elo +/- 19   3fold=307 (55%)   2948s      mean=0.530 LLR=+1.80 (game LLR=+1.53) [CONTINUE]
 562 games  +134 =328 -100   +21 Elo +/- 19   3fold=308 (55%)   2950s      mean=0.530 LLR=+1.80 (game LLR=+1.54) [CONTINUE]
 563 games  +134 =329 -100   +21 Elo +/- 19   3fold=309 (55%)   2951s      mean=0.530 LLR=+1.80 (game LLR=+1.54) [CONTINUE]
 564 games  +134 =329 -101   +20 Elo +/- 19   3fold=309 (55%)   2969s      mean=0.529 LLR=+1.80 (game LLR=+1.48) [CONTINUE]
 565 games  +134 =330 -101   +20 Elo +/- 18   3fold=310 (55%)   2974s      mean=0.529 LLR=+1.80 (game LLR=+1.48) [CONTINUE]
 566 games  +135 =330 -101   +21 Elo +/- 18   3fold=310 (55%)   2975s      mean=0.530 LLR=+1.80 (game LLR=+1.53) [CONTINUE]
 567 games  +135 =331 -101   +21 Elo +/- 18   3fold=311 (55%)   2977s      mean=0.530 LLR=+1.80 (game LLR=+1.53) [CONTINUE]
 568 games  +135 =332 -101   +21 Elo +/- 18   3fold=312 (55%)   2981s      mean=0.530 LLR=+1.73 (game LLR=+1.53) [CONTINUE]
 569 games  +136 =332 -101   +21 Elo +/- 18   3fold=312 (55%)   2982s      mean=0.531 LLR=+1.73 (game LLR=+1.59) [CONTINUE]
 570 games  +136 =333 -101   +21 Elo +/- 18   3fold=313 (55%)   3001s      mean=0.531 LLR=+1.80 (game LLR=+1.59) [CONTINUE]
 571 games  +137 =333 -101   +22 Elo +/- 18   3fold=313 (55%)   3002s      mean=0.532 LLR=+1.80 (game LLR=+1.64) [CONTINUE]
 572 games  +137 =333 -102   +21 Elo +/- 18   3fold=313 (55%)   3006s      mean=0.531 LLR=+1.81 (game LLR=+1.58) [CONTINUE]
 573 games  +137 =334 -102   +21 Elo +/- 18   3fold=314 (55%)   3009s      mean=0.531 LLR=+1.81 (game LLR=+1.58) [CONTINUE]
 574 games  +138 =334 -102   +22 Elo +/- 18   3fold=314 (55%)   3009s      mean=0.531 LLR=+1.87 (game LLR=+1.63) [CONTINUE]
 575 games  +138 =335 -102   +22 Elo +/- 18   3fold=315 (55%)   3016s      mean=0.531 LLR=+1.87 (game LLR=+1.64) [CONTINUE]
 576 games  +138 =336 -102   +22 Elo +/- 18   3fold=316 (55%)   3028s      mean=0.531 LLR=+1.87 (game LLR=+1.64) [CONTINUE]
 577 games  +139 =336 -102   +22 Elo +/- 18   3fold=316 (55%)   3030s      mean=0.532 LLR=+1.87 (game LLR=+1.69) [CONTINUE]
 578 games  +139 =337 -102   +22 Elo +/- 18   3fold=317 (55%)   3034s      mean=0.532 LLR=+1.87 (game LLR=+1.69) [CONTINUE]
 579 games  +139 =338 -102   +22 Elo +/- 18   3fold=318 (55%)   3037s      mean=0.532 LLR=+1.93 (game LLR=+1.69) [CONTINUE]
 580 games  +139 =339 -102   +22 Elo +/- 18   3fold=319 (55%)   3040s      mean=0.532 LLR=+1.86 (game LLR=+1.70) [CONTINUE]
 581 games  +139 =339 -103   +22 Elo +/- 18   3fold=319 (55%)   3047s      mean=0.531 LLR=+1.86 (game LLR=+1.64) [CONTINUE]
 582 games  +140 =339 -103   +22 Elo +/- 18   3fold=319 (55%)   3057s      mean=0.532 LLR=+1.79 (game LLR=+1.69) [CONTINUE]
 583 games  +140 =340 -103   +22 Elo +/- 18   3fold=320 (55%)   3058s      mean=0.532 LLR=+1.85 (game LLR=+1.69) [CONTINUE]
 584 games  +140 =341 -103   +22 Elo +/- 18   3fold=321 (55%)   3068s      mean=0.532 LLR=+1.91 (game LLR=+1.69) [CONTINUE]
 585 games  +140 =342 -103   +22 Elo +/- 18   3fold=322 (55%)   3068s      mean=0.532 LLR=+1.91 (game LLR=+1.69) [CONTINUE]
 586 games  +140 =342 -104   +21 Elo +/- 18   3fold=322 (55%)   3071s      mean=0.531 LLR=+1.92 (game LLR=+1.63) [CONTINUE]
 587 games  +140 =343 -104   +21 Elo +/- 18   3fold=323 (55%)   3079s      mean=0.531 LLR=+1.92 (game LLR=+1.63) [CONTINUE]
 588 games  +141 =343 -104   +22 Elo +/- 18   3fold=323 (55%)   3088s      mean=0.531 LLR=+1.92 (game LLR=+1.69) [CONTINUE]
 589 games  +141 =344 -104   +22 Elo +/- 18   3fold=324 (55%)   3088s      mean=0.531 LLR=+1.92 (game LLR=+1.69) [CONTINUE]
 590 games  +142 =344 -104   +22 Elo +/- 18   3fold=324 (55%)   3100s      mean=0.532 LLR=+1.92 (game LLR=+1.74) [CONTINUE]
 591 games  +143 =344 -104   +23 Elo +/- 18   3fold=324 (55%)   3101s      mean=0.533 LLR=+1.92 (game LLR=+1.79) [CONTINUE]
 592 games  +143 =345 -104   +23 Elo +/- 18   3fold=325 (55%)   3102s      mean=0.533 LLR=+1.92 (game LLR=+1.79) [CONTINUE]
 593 games  +144 =345 -104   +23 Elo +/- 18   3fold=325 (55%)   3114s      mean=0.534 LLR=+1.93 (game LLR=+1.85) [CONTINUE]
 594 games  +145 =345 -104   +24 Elo +/- 18   3fold=325 (55%)   3115s      mean=0.535 LLR=+1.99 (game LLR=+1.90) [CONTINUE]
 595 games  +145 =345 -105   +23 Elo +/- 18   3fold=325 (55%)   3116s      mean=0.534 LLR=+2.09 (game LLR=+1.84) [CONTINUE]
 596 games  +146 =345 -105   +24 Elo +/- 18   3fold=325 (55%)   3131s      mean=0.534 LLR=+2.02 (game LLR=+1.89) [CONTINUE]
 597 games  +146 =346 -105   +24 Elo +/- 18   3fold=326 (55%)   3133s      mean=0.534 LLR=+2.02 (game LLR=+1.89) [CONTINUE]
 598 games  +146 =346 -106   +23 Elo +/- 18   3fold=326 (55%)   3135s      mean=0.533 LLR=+2.02 (game LLR=+1.83) [CONTINUE]
 599 games  +146 =347 -106   +23 Elo +/- 18   3fold=327 (55%)   3144s      mean=0.533 LLR=+2.02 (game LLR=+1.83) [CONTINUE]
 600 games  +146 =348 -106   +23 Elo +/- 18   3fold=328 (55%)   3145s      mean=0.533 LLR=+2.02 (game LLR=+1.83) [CONTINUE]
 601 games  +146 =349 -106   +23 Elo +/- 18   3fold=329 (55%)   3147s      mean=0.533 LLR=+2.02 (game LLR=+1.84) [CONTINUE]
 602 games  +147 =349 -106   +24 Elo +/- 18   3fold=329 (55%)   3161s      mean=0.534 LLR=+2.02 (game LLR=+1.89) [CONTINUE]
 603 games  +147 =349 -107   +23 Elo +/- 18   3fold=329 (55%)   3168s      mean=0.533 LLR=+2.09 (game LLR=+1.83) [CONTINUE]
 604 games  +147 =349 -108   +22 Elo +/- 18   3fold=329 (54%)   3176s      mean=0.532 LLR=+2.09 (game LLR=+1.76) [CONTINUE]
 605 games  +147 =350 -108   +22 Elo +/- 18   3fold=330 (55%)   3178s      mean=0.532 LLR=+2.02 (game LLR=+1.77) [CONTINUE]
 606 games  +147 =351 -108   +22 Elo +/- 18   3fold=331 (55%)   3178s      mean=0.532 LLR=+2.02 (game LLR=+1.77) [CONTINUE]
 607 games  +147 =352 -108   +22 Elo +/- 18   3fold=332 (55%)   3185s      mean=0.532 LLR=+2.03 (game LLR=+1.77) [CONTINUE]
 608 games  +148 =352 -108   +23 Elo +/- 18   3fold=332 (55%)   3189s      mean=0.533 LLR=+2.09 (game LLR=+1.82) [CONTINUE]
 609 games  +148 =353 -108   +23 Elo +/- 18   3fold=333 (55%)   3197s      mean=0.533 LLR=+2.09 (game LLR=+1.83) [CONTINUE]
 610 games  +148 =354 -108   +23 Elo +/- 18   3fold=334 (55%)   3201s      mean=0.533 LLR=+2.02 (game LLR=+1.83) [CONTINUE]
 611 games  +148 =354 -109   +22 Elo +/- 18   3fold=334 (55%)   3203s      mean=0.532 LLR=+2.02 (game LLR=+1.77) [CONTINUE]
 612 games  +148 =355 -109   +22 Elo +/- 18   3fold=335 (55%)   3205s      mean=0.532 LLR=+2.02 (game LLR=+1.77) [CONTINUE]
 613 games  +148 =356 -109   +22 Elo +/- 18   3fold=336 (55%)   3213s      mean=0.532 LLR=+2.02 (game LLR=+1.77) [CONTINUE]
 614 games  +148 =357 -109   +22 Elo +/- 18   3fold=337 (55%)   3225s      mean=0.532 LLR=+2.02 (game LLR=+1.77) [CONTINUE]
 615 games  +149 =357 -109   +23 Elo +/- 18   3fold=337 (55%)   3230s      mean=0.533 LLR=+2.08 (game LLR=+1.83) [CONTINUE]
 616 games  +149 =358 -109   +23 Elo +/- 18   3fold=338 (55%)   3231s      mean=0.532 LLR=+2.14 (game LLR=+1.83) [CONTINUE]
 617 games  +149 =359 -109   +23 Elo +/- 18   3fold=339 (55%)   3236s      mean=0.532 LLR=+2.14 (game LLR=+1.83) [CONTINUE]
 618 games  +149 =360 -109   +23 Elo +/- 18   3fold=340 (55%)   3241s      mean=0.532 LLR=+2.07 (game LLR=+1.83) [CONTINUE]
 619 games  +149 =361 -109   +22 Elo +/- 18   3fold=341 (55%)   3249s      mean=0.532 LLR=+2.08 (game LLR=+1.83) [CONTINUE]
 620 games  +149 =362 -109   +22 Elo +/- 18   3fold=342 (55%)   3256s      mean=0.532 LLR=+2.08 (game LLR=+1.84) [CONTINUE]
 621 games  +149 =363 -109   +22 Elo +/- 18   3fold=343 (55%)   3256s      mean=0.532 LLR=+2.09 (game LLR=+1.84) [CONTINUE]
 622 games  +149 =363 -110   +22 Elo +/- 18   3fold=343 (55%)   3259s      mean=0.531 LLR=+2.09 (game LLR=+1.78) [CONTINUE]
 623 games  +149 =364 -110   +22 Elo +/- 18   3fold=344 (55%)   3265s      mean=0.531 LLR=+2.09 (game LLR=+1.78) [CONTINUE]
 624 games  +149 =365 -110   +22 Elo +/- 18   3fold=345 (55%)   3276s      mean=0.531 LLR=+2.09 (game LLR=+1.78) [CONTINUE]
 625 games  +149 =366 -110   +22 Elo +/- 18   3fold=346 (55%)   3277s      mean=0.531 LLR=+2.09 (game LLR=+1.78) [CONTINUE]
 626 games  +149 =367 -110   +22 Elo +/- 18   3fold=347 (55%)   3282s      mean=0.531 LLR=+2.09 (game LLR=+1.79) [CONTINUE]
 627 games  +149 =368 -110   +22 Elo +/- 17   3fold=348 (56%)   3285s      mean=0.531 LLR=+2.09 (game LLR=+1.79) [CONTINUE]
 628 games  +149 =369 -110   +22 Elo +/- 17   3fold=349 (56%)   3287s      mean=0.531 LLR=+2.09 (game LLR=+1.79) [CONTINUE]
 629 games  +149 =370 -110   +22 Elo +/- 17   3fold=350 (56%)   3296s      mean=0.531 LLR=+2.02 (game LLR=+1.79) [CONTINUE]
 630 games  +150 =370 -110   +22 Elo +/- 17   3fold=350 (56%)   3310s      mean=0.532 LLR=+2.03 (game LLR=+1.84) [CONTINUE]
 631 games  +150 =371 -110   +22 Elo +/- 17   3fold=351 (56%)   3311s      mean=0.532 LLR=+2.09 (game LLR=+1.85) [CONTINUE]
 632 games  +150 =372 -110   +22 Elo +/- 17   3fold=352 (56%)   3314s      mean=0.532 LLR=+2.09 (game LLR=+1.85) [CONTINUE]
 633 games  +150 =373 -110   +22 Elo +/- 17   3fold=353 (56%)   3315s      mean=0.532 LLR=+2.10 (game LLR=+1.85) [CONTINUE]
 634 games  +150 =374 -110   +22 Elo +/- 17   3fold=354 (56%)   3315s      mean=0.532 LLR=+2.10 (game LLR=+1.85) [CONTINUE]
 635 games  +150 =375 -110   +22 Elo +/- 17   3fold=355 (56%)   3325s      mean=0.531 LLR=+2.10 (game LLR=+1.86) [CONTINUE]
 636 games  +150 =376 -110   +22 Elo +/- 17   3fold=356 (56%)   3340s      mean=0.531 LLR=+2.10 (game LLR=+1.86) [CONTINUE]
 637 games  +150 =377 -110   +22 Elo +/- 17   3fold=357 (56%)   3341s      mean=0.531 LLR=+2.10 (game LLR=+1.86) [CONTINUE]
 638 games  +150 =377 -111   +21 Elo +/- 17   3fold=357 (56%)   3341s      mean=0.531 LLR=+2.10 (game LLR=+1.80) [CONTINUE]
 639 games  +151 =377 -111   +22 Elo +/- 17   3fold=357 (56%)   3347s      mean=0.531 LLR=+2.10 (game LLR=+1.85) [CONTINUE]
 640 games  +151 =378 -111   +22 Elo +/- 17   3fold=358 (56%)   3348s      mean=0.531 LLR=+2.17 (game LLR=+1.85) [CONTINUE]
 641 games  +151 =379 -111   +22 Elo +/- 17   3fold=359 (56%)   3351s      mean=0.531 LLR=+2.17 (game LLR=+1.86) [CONTINUE]
 642 games  +151 =380 -111   +22 Elo +/- 17   3fold=360 (56%)   3374s      mean=0.531 LLR=+2.17 (game LLR=+1.86) [CONTINUE]
 643 games  +151 =381 -111   +22 Elo +/- 17   3fold=361 (56%)   3376s      mean=0.531 LLR=+2.17 (game LLR=+1.86) [CONTINUE]
 644 games  +151 =382 -111   +22 Elo +/- 17   3fold=362 (56%)   3378s      mean=0.531 LLR=+2.18 (game LLR=+1.86) [CONTINUE]
 645 games  +151 =383 -111   +22 Elo +/- 17   3fold=363 (56%)   3379s      mean=0.531 LLR=+2.18 (game LLR=+1.86) [CONTINUE]
 646 games  +151 =384 -111   +22 Elo +/- 17   3fold=364 (56%)   3382s      mean=0.531 LLR=+2.10 (game LLR=+1.87) [CONTINUE]
 647 games  +151 =385 -111   +22 Elo +/- 17   3fold=364 (56%)   3383s      mean=0.531 LLR=+2.11 (game LLR=+1.87) [CONTINUE]
 648 games  +151 =386 -111   +21 Elo +/- 17   3fold=365 (56%)   3402s      mean=0.531 LLR=+2.11 (game LLR=+1.87) [CONTINUE]
 649 games  +152 =386 -111   +22 Elo +/- 17   3fold=365 (56%)   3407s      mean=0.532 LLR=+2.11 (game LLR=+1.92) [CONTINUE]
 650 games  +152 =387 -111   +22 Elo +/- 17   3fold=366 (56%)   3410s      mean=0.532 LLR=+2.18 (game LLR=+1.93) [CONTINUE]
 651 games  +152 =388 -111   +22 Elo +/- 17   3fold=367 (56%)   3411s      mean=0.531 LLR=+2.18 (game LLR=+1.93) [CONTINUE]
 652 games  +152 =389 -111   +22 Elo +/- 17   3fold=368 (56%)   3411s      mean=0.531 LLR=+2.18 (game LLR=+1.93) [CONTINUE]
 653 games  +152 =390 -111   +22 Elo +/- 17   3fold=368 (56%)   3417s      mean=0.531 LLR=+2.18 (game LLR=+1.93) [CONTINUE]
 654 games  +153 =390 -111   +22 Elo +/- 17   3fold=368 (56%)   3432s      mean=0.532 LLR=+2.18 (game LLR=+1.99) [CONTINUE]
 655 games  +154 =390 -111   +23 Elo +/- 17   3fold=368 (56%)   3433s      mean=0.533 LLR=+2.18 (game LLR=+2.04) [CONTINUE]
 656 games  +154 =390 -112   +22 Elo +/- 17   3fold=368 (56%)   3436s      mean=0.532 LLR=+2.18 (game LLR=+1.98) [CONTINUE]
 657 games  +155 =390 -112   +23 Elo +/- 17   3fold=368 (56%)   3437s      mean=0.533 LLR=+2.11 (game LLR=+2.03) [CONTINUE]
 658 games  +155 =391 -112   +23 Elo +/- 17   3fold=369 (56%)   3438s      mean=0.533 LLR=+2.17 (game LLR=+2.03) [CONTINUE]
 659 games  +155 =392 -112   +23 Elo +/- 17   3fold=370 (56%)   3447s      mean=0.533 LLR=+2.18 (game LLR=+2.03) [CONTINUE]
 660 games  +155 =393 -112   +23 Elo +/- 17   3fold=371 (56%)   3454s      mean=0.533 LLR=+2.18 (game LLR=+2.04) [CONTINUE]
 661 games  +155 =393 -113   +22 Elo +/- 17   3fold=371 (56%)   3464s      mean=0.532 LLR=+2.24 (game LLR=+1.97) [CONTINUE]
 662 games  +155 =393 -114   +22 Elo +/- 17   3fold=371 (56%)   3464s      mean=0.531 LLR=+2.25 (game LLR=+1.91) [CONTINUE]
 663 games  +156 =393 -114   +22 Elo +/- 17   3fold=371 (56%)   3466s      mean=0.532 LLR=+2.25 (game LLR=+1.96) [CONTINUE]
 664 games  +156 =394 -114   +22 Elo +/- 17   3fold=372 (56%)   3469s      mean=0.532 LLR=+2.25 (game LLR=+1.96) [CONTINUE]
 665 games  +156 =395 -114   +22 Elo +/- 17   3fold=373 (56%)   3470s      mean=0.532 LLR=+2.25 (game LLR=+1.97) [CONTINUE]
 666 games  +156 =395 -115   +21 Elo +/- 17   3fold=373 (56%)   3480s      mean=0.531 LLR=+2.25 (game LLR=+1.90) [CONTINUE]
 667 games  +156 =395 -116   +21 Elo +/- 17   3fold=373 (56%)   3491s      mean=0.530 LLR=+2.25 (game LLR=+1.84) [CONTINUE]
 668 games  +156 =395 -117   +20 Elo +/- 17   3fold=373 (56%)   3494s      mean=0.529 LLR=+2.25 (game LLR=+1.78) [CONTINUE]
 669 games  +156 =396 -117   +20 Elo +/- 17   3fold=374 (56%)   3496s      mean=0.529 LLR=+2.26 (game LLR=+1.78) [CONTINUE]
 670 games  +156 =397 -117   +20 Elo +/- 17   3fold=375 (56%)   3499s      mean=0.529 LLR=+2.18 (game LLR=+1.78) [CONTINUE]
 671 games  +156 =398 -117   +20 Elo +/- 17   3fold=376 (56%)   3499s      mean=0.529 LLR=+2.18 (game LLR=+1.78) [CONTINUE]
 672 games  +156 =399 -117   +20 Elo +/- 17   3fold=377 (56%)   3508s      mean=0.529 LLR=+2.19 (game LLR=+1.79) [CONTINUE]
 673 games  +156 =400 -117   +20 Elo +/- 17   3fold=378 (56%)   3522s      mean=0.529 LLR=+2.12 (game LLR=+1.79) [CONTINUE]
 674 games  +157 =400 -117   +21 Elo +/- 17   3fold=378 (56%)   3525s      mean=0.530 LLR=+2.05 (game LLR=+1.84) [CONTINUE]
 675 games  +158 =400 -117   +21 Elo +/- 17   3fold=378 (56%)   3526s      mean=0.530 LLR=+2.11 (game LLR=+1.89) [CONTINUE]
 676 games  +158 =401 -117   +21 Elo +/- 17   3fold=379 (56%)   3527s      mean=0.530 LLR=+2.11 (game LLR=+1.90) [CONTINUE]
 677 games  +158 =401 -118   +21 Elo +/- 17   3fold=379 (56%)   3534s      mean=0.530 LLR=+2.11 (game LLR=+1.83) [CONTINUE]
 678 games  +158 =402 -118   +21 Elo +/- 17   3fold=380 (56%)   3537s      mean=0.529 LLR=+2.11 (game LLR=+1.84) [CONTINUE]
 679 games  +159 =402 -118   +21 Elo +/- 17   3fold=380 (56%)   3549s      mean=0.530 LLR=+2.11 (game LLR=+1.89) [CONTINUE]
 680 games  +159 =403 -118   +21 Elo +/- 17   3fold=381 (56%)   3553s      mean=0.530 LLR=+2.11 (game LLR=+1.89) [CONTINUE]
 681 games  +159 =403 -119   +20 Elo +/- 17   3fold=381 (56%)   3556s      mean=0.529 LLR=+2.11 (game LLR=+1.83) [CONTINUE]
 682 games  +159 =403 -120   +20 Elo +/- 17   3fold=381 (56%)   3557s      mean=0.529 LLR=+2.12 (game LLR=+1.77) [CONTINUE]
 683 games  +159 =404 -120   +20 Elo +/- 17   3fold=382 (56%)   3570s      mean=0.529 LLR=+2.12 (game LLR=+1.77) [CONTINUE]
 684 games  +159 =404 -121   +19 Elo +/- 17   3fold=382 (56%)   3571s      mean=0.528 LLR=+2.05 (game LLR=+1.71) [CONTINUE]
 685 games  +159 =404 -122   +19 Elo +/- 17   3fold=382 (56%)   3577s      mean=0.527 LLR=+1.97 (game LLR=+1.65) [CONTINUE]
 686 games  +159 =405 -122   +19 Elo +/- 17   3fold=383 (56%)   3583s      mean=0.527 LLR=+1.98 (game LLR=+1.65) [CONTINUE]
 687 games  +159 =406 -122   +19 Elo +/- 17   3fold=384 (56%)   3586s      mean=0.527 LLR=+1.98 (game LLR=+1.65) [CONTINUE]
 688 games  +159 =406 -123   +18 Elo +/- 17   3fold=384 (56%)   3586s      mean=0.526 LLR=+1.98 (game LLR=+1.59) [CONTINUE]
 689 games  +159 =406 -124   +18 Elo +/- 17   3fold=384 (56%)   3598s      mean=0.525 LLR=+1.82 (game LLR=+1.53) [CONTINUE]
 690 games  +159 =406 -125   +17 Elo +/- 17   3fold=384 (56%)   3599s      mean=0.525 LLR=+1.82 (game LLR=+1.47) [CONTINUE]
 691 games  +159 =407 -125   +17 Elo +/- 17   3fold=385 (56%)   3610s      mean=0.525 LLR=+1.82 (game LLR=+1.47) [CONTINUE]
 692 games  +160 =407 -125   +18 Elo +/- 17   3fold=385 (56%)   3611s      mean=0.525 LLR=+1.82 (game LLR=+1.52) [CONTINUE]
 693 games  +160 =408 -125   +18 Elo +/- 17   3fold=386 (56%)   3621s      mean=0.525 LLR=+1.88 (game LLR=+1.52) [CONTINUE]
 694 games  +160 =409 -125   +18 Elo +/- 17   3fold=387 (56%)   3622s      mean=0.525 LLR=+1.88 (game LLR=+1.52) [CONTINUE]
 695 games  +160 =410 -125   +18 Elo +/- 17   3fold=388 (56%)   3627s      mean=0.525 LLR=+1.88 (game LLR=+1.53) [CONTINUE]
 696 games  +160 =411 -125   +17 Elo +/- 17   3fold=389 (56%)   3629s      mean=0.525 LLR=+1.81 (game LLR=+1.53) [CONTINUE]
 697 games  +161 =411 -125   +18 Elo +/- 17   3fold=389 (56%)   3641s      mean=0.526 LLR=+1.74 (game LLR=+1.58) [CONTINUE]
 698 games  +161 =412 -125   +18 Elo +/- 17   3fold=390 (56%)   3641s      mean=0.526 LLR=+1.74 (game LLR=+1.58) [CONTINUE]
 699 games  +161 =413 -125   +18 Elo +/- 16   3fold=391 (56%)   3644s      mean=0.526 LLR=+1.75 (game LLR=+1.58) [CONTINUE]
 700 games  +161 =414 -125   +18 Elo +/- 16   3fold=392 (56%)   3655s      mean=0.526 LLR=+1.75 (game LLR=+1.58) [CONTINUE]
 701 games  +161 =415 -125   +18 Elo +/- 16   3fold=393 (56%)   3658s      mean=0.526 LLR=+1.75 (game LLR=+1.59) [CONTINUE]
 702 games  +161 =416 -125   +18 Elo +/- 16   3fold=394 (56%)   3664s      mean=0.526 LLR=+1.75 (game LLR=+1.59) [CONTINUE]
 703 games  +161 =417 -125   +18 Elo +/- 16   3fold=395 (56%)   3669s      mean=0.526 LLR=+1.75 (game LLR=+1.59) [CONTINUE]
 704 games  +161 =418 -125   +18 Elo +/- 16   3fold=396 (56%)   3673s      mean=0.526 LLR=+1.81 (game LLR=+1.59) [CONTINUE]
 705 games  +161 =419 -125   +18 Elo +/- 16   3fold=397 (56%)   3678s      mean=0.526 LLR=+1.81 (game LLR=+1.59) [CONTINUE]
 706 games  +161 =420 -125   +18 Elo +/- 16   3fold=398 (56%)   3685s      mean=0.525 LLR=+1.82 (game LLR=+1.59) [CONTINUE]
 707 games  +161 =421 -125   +18 Elo +/- 16   3fold=398 (56%)   3693s      mean=0.525 LLR=+1.82 (game LLR=+1.60) [CONTINUE]
 708 games  +161 =421 -126   +17 Elo +/- 16   3fold=398 (56%)   3694s      mean=0.525 LLR=+1.82 (game LLR=+1.53) [CONTINUE]
 709 games  +161 =422 -126   +17 Elo +/- 16   3fold=399 (56%)   3695s      mean=0.525 LLR=+1.75 (game LLR=+1.54) [CONTINUE]
 710 games  +162 =422 -126   +18 Elo +/- 16   3fold=399 (56%)   3706s      mean=0.525 LLR=+1.75 (game LLR=+1.59) [CONTINUE]
 711 games  +162 =423 -126   +18 Elo +/- 16   3fold=400 (56%)   3712s      mean=0.525 LLR=+1.81 (game LLR=+1.59) [CONTINUE]
 712 games  +162 =424 -126   +18 Elo +/- 16   3fold=401 (56%)   3714s      mean=0.525 LLR=+1.81 (game LLR=+1.59) [CONTINUE]
 713 games  +162 =425 -126   +18 Elo +/- 16   3fold=402 (56%)   3716s      mean=0.525 LLR=+1.81 (game LLR=+1.59) [CONTINUE]
 714 games  +162 =426 -126   +18 Elo +/- 16   3fold=403 (56%)   3718s      mean=0.525 LLR=+1.82 (game LLR=+1.60) [CONTINUE]
 715 games  +162 =427 -126   +18 Elo +/- 16   3fold=404 (57%)   3733s      mean=0.525 LLR=+1.82 (game LLR=+1.60) [CONTINUE]
 716 games  +162 =428 -126   +17 Elo +/- 16   3fold=405 (57%)   3733s      mean=0.525 LLR=+1.82 (game LLR=+1.60) [CONTINUE]
 717 games  +162 =428 -127   +17 Elo +/- 16   3fold=405 (56%)   3737s      mean=0.524 LLR=+1.82 (game LLR=+1.54) [CONTINUE]
